Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Total_Test_Results,Case_Fatality_Ratio
California,US,2020-09-09,36.1162,-119.6816,747290,13983,,733307.0,6.0,1891.2881717639627,12343797.0,,1.8711611288790158,84000006.0,USA,31240.45184701453,,,
Arkansas,US,2020-09-09,34.9697,-92.3731,66406,928,59920.0,5558.0,5.0,2200.47425213831,784228.0,,1.3974640845706714,84000005.0,USA,25986.710866577152,,,
Arizona,US,2020-09-09,33.7298,-111.4312,206541,5251,32151.0,169139.0,4.0,2837.6017366796923,1269197.0,,2.542352365874088,84000004.0,USA,17437.09777423686,,,
Wyoming,US,2020-09-09,42.756,-107.3025,4152,42,3484.0,626.0,56.0,717.3970512769562,84835.0,,1.0115606936416186,84000056.0,USA,14658.08739043367,,,
American Samoa,US,2020-09-09,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,,
Minnesota,US,2020-09-09,45.6945,-93.9002,81868,1921,75055.0,4892.0,27.0,1451.6550016029416,1204193.0,,2.3464601553720623,84000027.0,USA,21352.332918176216,,,
Mississippi,US,2020-09-09,32.7416,-89.6787,87805,2623,74098.0,11084.0,28.0,2950.28911522911,609638.0,,2.987301406525824,84000028.0,USA,20484.12226672791,,,
Idaho,US,2020-09-09,44.2405,-114.4788,35353,420,16956.0,17977.0,16.0,1978.2716353350327,270534.0,,1.1880179899867056,84000016.0,USA,15138.453273943589,,,
Montana,US,2020-09-09,46.9219,-110.4544,8468,122,6318.0,2028.0,30.0,792.3067278705213,271150.0,,1.4407179971658006,84000030.0,USA,25370.09556708689,,,
West Virginia,US,2020-09-09,38.4912,-80.9545,11814,255,8748.0,2811.0,54.0,659.20931709285,463930.0,,2.1584560690705943,84000054.0,USA,25886.827364049936,,,
Washington,US,2020-09-09,47.4009,-121.4905,78009,1978,,76031.0,53.0,1024.4267384978357,1583903.0,,2.535604866105193,84000053.0,USA,20800.069022637614,,,
Missouri,US,2020-09-09,38.4561,-92.2884,97504,1702,,95802.0,29.0,1588.6785148436775,1070909.0,,1.7455694125369217,84000029.0,USA,17448.823839562763,,,
Virginia,US,2020-09-09,37.7693,-78.17,129289,2697,15967.0,110565.0,51.0,1514.0145549438766,1700004.0,,2.0869928576403134,84000051.0,USA,19916.8205237432,,,
Virgin Islands,US,2020-09-09,18.3358,-64.8963,1197,18,1070.0,109.0,78.0,1115.8966327329679,17444.0,,1.5037593984962403,850.0,VIR,16262.072565909684,,,
Vermont,US,2020-09-09,44.0459,-72.7107,1656,58,1468.0,130.0,50.0,265.38929372152387,147170.0,,3.5024154589371985,84000050.0,USA,23585.351664853068,,,
Utah,US,2020-09-09,40.15,-111.8624,55673,427,47084.0,8162.0,49.0,1736.5480146651953,698541.0,,0.7669786072243278,84000049.0,USA,21788.838156956517,,,
Texas,US,2020-09-09,31.0545,-97.5635,671068,13932,558894.0,94683.0,48.0,2302.051108569524,5372132.0,,2.0858426966292134,84000048.0,USA,18527.22460821245,,,
Tennessee,US,2020-09-09,35.7478,-86.6923,166606,1931,149698.0,14977.0,47.0,2439.6215413459963,2367502.0,,1.1590218839657636,84000047.0,USA,34667.472230170155,,,
South Carolina,US,2020-09-09,33.8569,-80.945,126213,2942,51431.0,71840.0,45.0,2451.349987589134,1017319.0,,2.330980168445405,84000045.0,USA,19758.70091055748,,,
Rhode Island,US,2020-09-09,41.6809,-71.5118,22676,1062,2185.0,19429.0,44.0,2140.5356625361887,598317.0,,4.683365672958193,84000044.0,USA,56479.047274725046,,,
Puerto Rico,US,2020-09-09,18.2208,-66.5901,35507,500,,35007.0,72.0,1210.435098015687,341479.0,,1.408173036302701,630.0,PRI,11641.0332282451,,,
Pennsylvania,US,2020-09-09,40.5908,-77.2098,146029,7794,115857.0,22378.0,42.0,1140.6743124056736,1766930.0,,5.337296016544659,84000042.0,USA,13801.995924227087,,,
South Dakota,US,2020-09-09,44.2998,-99.4388,15571,173,12964.0,2434.0,46.0,1760.1132187656488,157889.0,,1.111039753387708,84000046.0,USA,17847.441782652975,,,
Oklahoma,US,2020-09-09,35.5653,-96.9289,65929,863,55405.0,9661.0,40.0,1666.1481724278494,953536.0,,1.3089839069301823,84000040.0,USA,24097.624167576665,,,
Nebraska,US,2020-09-09,41.1254,-98.2681,36917,421,28051.0,8445.0,31.0,1908.4391710538835,385349.0,,1.140396023512203,84000031.0,USA,19920.77162625465,,,
Oregon,US,2020-09-09,44.571999999999996,-122.0709,28471,494,5277.0,22700.0,41.0,675.0302354082296,594077.0,,1.7350988725369674,84000041.0,USA,14085.207304296118,,,
New Hampshire,US,2020-09-09,43.4525,-71.5639,7494,433,6825.0,236.0,33.0,551.1465304024164,222963.0,,5.777955697891648,84000033.0,USA,16397.822772633303,,,
New Jersey,US,2020-09-09,40.2989,-74.521,194994,16008,34255.0,144731.0,34.0,2195.336960817096,3091149.0,,8.209483368719036,84000034.0,USA,34801.65364622913,,,
New Mexico,US,2020-09-09,34.8405,-106.2485,26268,813,13701.0,11754.0,35.0,1252.7487935353813,799673.0,,3.095020557332115,84000035.0,USA,38137.253920086,,,
New York,US,2020-09-09,42.1657,-74.9481,441154,33019,75539.0,332596.0,36.0,2267.728772125577,8976165.0,,7.4846878867696995,84000036.0,USA,46141.500777158486,,,
Nevada,US,2020-09-09,38.3135,-117.0554,72258,1412,1925.0,68921.0,32.0,2345.9201417071085,624874.0,,1.9541088875972208,84000032.0,USA,20287.08935521448,,,
North Dakota,US,2020-09-09,47.5289,-99.78399999999999,14110,157,11733.0,2220.0,38.0,1851.5553852573678,212959.0,,1.11268603827073,84000038.0,USA,27945.101579661496,,,
Northern Mariana Islands,US,2020-09-09,15.0979,145.6739,59,2,29.0,28.0,69.0,106.99260118961266,13543.0,,3.389830508474576,580.0,MNP,24559.335557812272,,,
Ohio,US,2020-09-09,40.3888,-82.7649,132965,4324,111201.0,17440.0,39.0,1137.5127255306224,2470564.0,,3.2519836047080064,84000039.0,USA,21135.622075266703,,,
North Carolina,US,2020-09-09,35.6301,-79.8064,179536,2958,156652.0,19926.0,37.0,1711.8093257071548,2490113.0,,1.6475804295517331,84000037.0,USA,23742.30603034835,,,
Rhode Island,US,2020-09-10,41.6809,-71.5118,22782,1067,2197.0,19518.0,44.0,2150.5416944743106,606906.0,,4.683522078834168,84000044.0,USA,57289.819051296014,,,
New York,US,2020-09-10,42.1657,-74.9481,441911,33019,75584.0,333308.0,36.0,2271.620090532525,9052978.0,,7.471866507056851,84000036.0,USA,46536.35393540545,,,
New Mexico,US,2020-09-10,34.8405,-106.2485,26429,816,13928.0,11685.0,35.0,1260.4270543759171,803101.0,,3.087517499716221,84000035.0,USA,38300.738877609954,,,
North Carolina,US,2020-09-10,35.6301,-79.8064,180754,2990,156652.0,21112.0,37.0,1723.4225050066339,2521839.0,,1.6541819268176643,84000037.0,USA,24044.80170067288,,,
North Dakota,US,2020-09-10,47.5289,-99.78399999999999,14443,160,11930.0,2353.0,38.0,1895.252617241117,214292.0,,1.1078030880011078,84000038.0,USA,28120.021730515367,,,
Northern Mariana Islands,US,2020-09-10,15.0979,145.6739,59,2,29.0,28.0,69.0,106.99260118961266,14375.0,,3.389830508474576,580.0,MNP,26068.11257797766,,,
Ohio,US,2020-09-10,40.3888,-82.7649,134086,4354,112140.0,17592.0,39.0,1147.1028565073445,2490351.0,,3.2471697268916966,84000039.0,USA,21304.899436226908,,,
Oklahoma,US,2020-09-10,35.5653,-96.9289,66700,876,56531.0,9293.0,40.0,1685.6327731489566,961710.0,,1.313343328335832,84000040.0,USA,24304.19631581833,,,
Oregon,US,2020-09-10,44.571999999999996,-122.0709,28471,497,5291.0,22683.0,41.0,675.0302354082296,596988.0,,1.745635910224439,84000041.0,USA,14154.225358290476,,,
Pennsylvania,US,2020-09-10,40.5908,-77.2098,146696,7807,116339.0,22550.0,42.0,1145.884440300644,1781226.0,,5.321890167421062,84000042.0,USA,13913.66607173307,,,
Puerto Rico,US,2020-09-10,18.2208,-66.5901,36279,512,,35767.0,72.0,1236.7526099335653,342251.0,,1.4112847652912153,630.0,PRI,11667.350740162978,,,
South Carolina,US,2020-09-10,33.8569,-80.945,126592,2975,51431.0,72186.0,45.0,2458.711049011462,1032459.0,,2.350069514661274,84000045.0,USA,20052.754920937543,,,
American Samoa,US,2020-09-10,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,,
Tennessee,US,2020-09-10,35.7478,-86.6923,168237,1988,151202.0,15047.0,47.0,2463.5043710996383,2393040.0,,1.1816663397469047,84000047.0,USA,35041.42667912693,,,
Texas,US,2020-09-10,31.0545,-97.5635,673251,13940,564114.0,91548.0,48.0,2309.2659264258946,5405257.0,,2.0803713306013214,84000048.0,USA,18641.4649722145,,,
Utah,US,2020-09-10,40.15,-111.8624,56019,430,47545.0,8044.0,49.0,1747.34042055448,703766.0,,0.7675967082596976,84000049.0,USA,21951.81596265453,,,
Vermont,US,2020-09-10,44.0459,-72.7107,1661,58,1480.0,123.0,50.0,266.1905898982193,147306.0,,3.4918723660445514,84000050.0,USA,23607.14692085918,,,
Virgin Islands,US,2020-09-10,18.3358,-64.8963,1201,18,1119.0,64.0,78.0,1119.625610620129,17865.0,,1.498751040799334,850.0,VIR,16654.54748853339,,,
Virginia,US,2020-09-10,37.7693,-78.17,130525,2708,16061.0,111691.0,51.0,1528.4366422240992,1716462.0,,2.075732025141806,84000051.0,USA,20109.63832427765,,,
Washington,US,2020-09-10,47.4009,-121.4905,78467,1985,,76482.0,53.0,1030.4412681832823,1597987.0,,2.5297258720226337,84000053.0,USA,20985.02237654554,,,
West Virginia,US,2020-09-10,38.4912,-80.9545,11814,258,8904.0,2652.0,54.0,659.20931709285,467790.0,,2.1838496698831893,84000054.0,USA,26102.21148153584,,,
Wisconsin,US,2020-09-10,44.2685,-89.6165,84881,1193,74834.0,8854.0,55.0,1457.8267439356118,1335630.0,,1.4054971077155076,84000055.0,USA,22939.37552576809,,,
Wyoming,US,2020-09-10,42.756,-107.3025,4199,42,3553.0,604.0,56.0,725.5178753159778,85299.0,,1.0002381519409382,84000056.0,USA,14738.258929882732,,,
New Jersey,US,2020-09-10,40.2989,-74.521,195414,16014,34290.0,145110.0,34.0,2200.0655243808114,3113654.0,,8.1949092695508,84000034.0,USA,35055.025843851574,,,
Alaska,US,2020-09-10,61.3707,-152.4044,6012,42,2351.0,3619.0,2.0,821.8223075818986,393077.0,,0.6986027944111777,84000002.0,USA,53732.44298026778,,,
South Dakota,US,2020-09-10,44.2998,-99.4388,15834,177,13201.0,2456.0,46.0,1789.8421877808285,159250.0,,1.1178476695718076,84000046.0,USA,18001.28637135891,,,
New Hampshire,US,2020-09-10,43.4525,-71.5639,7573,434,6867.0,272.0,33.0,556.9565885691886,225659.0,,5.730886042519478,84000033.0,USA,16596.100200704415,,,
Colorado,US,2020-09-10,39.0598,-105.3111,60175,1979,6102.0,52074.0,8.0,1044.5868676737396,1079276.0,,3.2898345939655886,84000008.0,USA,18741.54328310935,,,
Nebraska,US,2020-09-10,41.1254,-98.2681,37373,430,28175.0,8768.0,31.0,1932.0122745563501,390318.0,,1.1505632408423194,84000031.0,USA,20177.646080868148,,,
Alabama,US,2020-09-10,32.3182,-86.9023,135138,2301,54223.0,79041.0,1.0,2764.8355099797377,1005738.0,,1.6973407590454763,84000001.0,USA,20511.932549964968,,,
California,US,2020-09-10,36.1162,-119.6816,750961,14077,,736884.0,6.0,1900.5789676779261,12389991.0,,1.874531433722923,84000006.0,USA,31357.362505268306,,,
Connecticut,US,2020-09-10,41.5978,-72.7554,54093,4478,9142.0,40473.0,9.0,1517.2130602669574,1309460.0,,8.278335459301571,84000009.0,USA,36728.03900499455,,,
Delaware,US,2020-09-10,39.3185,-75.5071,18466,613,10027.0,7826.0,10.0,1896.3527096914652,256698.0,,3.3196144265135925,84000010.0,USA,26361.41816703021,,,
Diamond Princess,US,2020-09-10,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
District of Columbia,US,2020-09-10,38.8974,-77.0268,14412,616,11498.0,2298.0,11.0,2042.085784039368,319188.0,,4.274215931168471,84000011.0,USA,45226.8441046321,,,
Florida,US,2020-09-10,27.7663,-81.6868,654731,12326,,642405.0,12.0,3048.417065540937,4850259.0,,1.8826052226028704,84000012.0,USA,22582.72833865132,,,
Georgia,US,2020-09-10,33.0406,-83.6431,289123,6204,,282919.0,13.0,2723.0995694529643,2542594.0,,2.1457995386046766,84000013.0,USA,23947.374047355937,,,
Grand Princess,US,2020-09-10,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Guam,US,2020-09-10,13.4443,144.7937,1846,21,1081.0,744.0,66.0,1124.0402121428006,42618.0,,1.1375947995666305,316.0,GUM,25950.349816414884,,,
Hawaii,US,2020-09-10,21.0943,-157.4983,10292,94,3120.0,7078.0,15.0,726.9018668354203,239272.0,,0.9133307423241352,84000015.0,USA,16899.267730416308,,,
Idaho,US,2020-09-10,44.2405,-114.4788,34617,407,17304.0,16906.0,16.0,1937.0867875538943,272164.0,,1.1757229107086111,84000016.0,USA,15229.664281937143,,,
Nevada,US,2020-09-10,38.3135,-117.0554,72546,1429,1937.0,69180.0,32.0,2355.2703174774265,627319.0,,1.9697846883356769,84000032.0,USA,20366.468451597902,,,
Illinois,US,2020-09-10,40.3495,-88.9861,257566,8461,,249105.0,17.0,2032.588686345869,4577649.0,,3.2849832664249163,84000017.0,USA,36124.634336296265,,,
Iowa,US,2020-09-10,42.0115,-93.2105,72458,1207,51691.0,19560.0,19.0,2296.5576041102104,667869.0,,1.6657925970907284,84000019.0,USA,21168.119883235555,,,
Kansas,US,2020-09-10,38.5266,-96.7265,47802,503,1817.0,45482.0,20.0,1640.81180401426,441414.0,,1.0522572277310571,84000020.0,USA,15151.6108459301,,,
Kentucky,US,2020-09-10,37.6681,-84.6701,54772,1035,10791.0,42946.0,21.0,1225.9625984265188,884491.0,,1.8896516468268456,84000021.0,USA,19797.576948894868,,,
Louisiana,US,2020-09-10,31.1695,-91.8678,155419,5161,140440.0,9818.0,22.0,3343.211164013721,2010519.0,,3.320700815215643,84000022.0,USA,43248.18436781669,,,
Maine,US,2020-09-10,44.6939,-69.3819,4633,134,4153.0,346.0,23.0,344.66289543613664,313909.0,,2.8922944096697605,84000023.0,USA,23352.640803682752,,,
Maryland,US,2020-09-10,39.0639,-76.8021,114078,3824,7166.0,103088.0,24.0,1886.9341414034484,1423727.0,,3.352092427987868,84000024.0,USA,23549.493191832848,,,
Massachusetts,US,2020-09-10,42.2302,-71.5301,123546,9166,107501.0,6879.0,25.0,1792.4692959872486,1907999.0,,7.41909895909216,84000025.0,USA,27682.236772330747,,,
Michigan,US,2020-09-10,43.3266,-84.5361,120846,6894,80678.0,33274.0,26.0,1210.05036920024,3036448.0,,5.70478129189216,84000026.0,USA,30404.440556223042,,,
Minnesota,US,2020-09-10,45.6945,-93.9002,82249,1936,75425.0,4888.0,27.0,1458.4107615532364,1205501.0,,2.3538280100669917,84000027.0,USA,21375.525920840224,,,
Mississippi,US,2020-09-10,32.7416,-89.6787,88322,2656,74098.0,11568.0,28.0,2967.660557317526,613238.0,,3.0071782794773667,84000028.0,USA,20605.08395244996,,,
Missouri,US,2020-09-10,38.4561,-92.2884,98738,1713,,97025.0,29.0,1608.7846570257113,1083924.0,,1.734894366910409,84000029.0,USA,17660.88335374362,,,
Montana,US,2020-09-10,46.9219,-110.4544,8663,123,6732.0,1808.0,30.0,810.5518639043843,273353.0,,1.4198314671591827,84000030.0,USA,25576.218821869457,,,
Indiana,US,2020-09-10,39.8494,-86.2583,102243,3410,79859.0,18974.0,18.0,1518.7117353134229,1164141.0,,3.335191651262189,84000018.0,USA,17292.084526662013,,,
Arkansas,US,2020-09-10,34.9697,-92.3731,66804,940,60668.0,5196.0,5.0,2213.662650059447,797178.0,,1.4071013711753788,84000005.0,USA,26415.830849187027,,,
Arizona,US,2020-09-10,33.7298,-111.4312,207002,5273,32310.0,169419.0,4.0,2843.9352704604407,1272734.0,,2.5473183833972617,84000004.0,USA,17485.69150304923,,,
Arizona,US,2020-09-11,33.7298,-111.4312,207523,5288,32472.0,169763.0,4.0,2851.093125340633,1279424.0,,2.548151289254685,84000004.0,USA,17577.60330563752,,,
Missouri,US,2020-09-11,38.4561,-92.2884,100268,1720,,98548.0,29.0,1633.7136663762085,1096572.0,,1.7154027207085012,84000029.0,USA,17866.963164374392,,,
Mississippi,US,2020-09-11,32.7416,-89.6787,89175,2670,74098.0,12407.0,28.0,2996.321756740002,618379.0,,2.9941126997476872,84000028.0,USA,20777.823959754704,,,
Minnesota,US,2020-09-11,45.6945,-93.9002,82716,1949,75757.0,5010.0,27.0,1466.6914436970355,1212560.0,,2.356255138062769,84000027.0,USA,21500.693662281512,,,
Michigan,US,2020-09-11,43.3266,-84.5361,122251,6900,80678.0,34673.0,26.0,1224.1188594169314,3072786.0,,5.644125610424457,84000026.0,USA,30768.29877508009,,,
Massachusetts,US,2020-09-11,42.2302,-71.5301,123986,9180,107501.0,7305.0,25.0,1798.8530436620777,2905353.0,,7.404061748907135,84000025.0,USA,42152.36467796967,,,
Maryland,US,2020-09-11,39.0639,-76.8021,114724,3828,7186.0,103710.0,24.0,1897.6194571991903,1432876.0,,3.33670374115268,84000024.0,USA,23700.82439030845,,,
Maine,US,2020-09-11,44.6939,-69.3819,4792,134,4191.0,467.0,23.0,356.4913867753002,320008.0,,2.7963272120200333,84000023.0,USA,23806.363877126525,,,
Louisiana,US,2020-09-11,31.1695,-91.8678,156174,5202,140440.0,10532.0,22.0,3359.4519352761167,2037753.0,,3.3309001498328787,84000022.0,USA,43834.01372484993,,,
Kentucky,US,2020-09-11,37.6681,-84.6701,55704,1044,10822.0,43838.0,21.0,1246.8235701225224,900690.0,,1.874192158552348,84000021.0,USA,20160.159438705563,,,
Kansas,US,2020-09-11,38.5266,-96.7265,48370,516,1859.0,45995.0,20.0,1660.3085009030954,448930.0,,1.0667769278478396,84000020.0,USA,15409.598828001377,,,
Indiana,US,2020-09-11,39.8494,-86.2583,103505,3420,80738.0,19347.0,18.0,1537.457411887522,1183104.0,,3.304188203468432,84000018.0,USA,17573.759855405773,,,
Illinois,US,2020-09-11,40.3495,-88.9861,259879,8505,,251374.0,17.0,2050.8417850915034,4634477.0,,3.2726768996340603,84000017.0,USA,36573.09395389976,,,
Montana,US,2020-09-11,46.9219,-110.4544,8785,131,6795.0,1859.0,30.0,821.9667695255703,274658.0,,1.4911781445645989,84000030.0,USA,25698.320886096084,,,
Idaho,US,2020-09-11,44.2405,-114.4788,34950,412,17599.0,16939.0,16.0,1955.7206928679147,273816.0,,1.178826895565093,84000016.0,USA,15322.106358750241,,,
Guam,US,2020-09-11,13.4443,144.7937,1863,23,1118.0,722.0,66.0,1134.3916117129131,43013.0,,1.2345679012345678,316.0,GUM,26190.867629955734,,,
Grand Princess,US,2020-09-11,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Georgia,US,2020-09-11,33.0406,-83.6431,290781,6246,,284535.0,13.0,2738.715411451536,2558319.0,,2.148008294902349,84000013.0,USA,24095.47966582852,,,
Florida,US,2020-09-11,27.7663,-81.6868,658381,12502,,645879.0,12.0,3065.411407170131,4876756.0,,1.898900484673768,84000012.0,USA,22706.09794691126,,,
District of Columbia,US,2020-09-11,38.8974,-77.0268,14493,616,11526.0,2351.0,11.0,2053.5629522677327,321436.0,,4.250327744428345,84000011.0,USA,45545.37094632794,,,
Diamond Princess,US,2020-09-11,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
Delaware,US,2020-09-11,39.3185,-75.5071,18559,613,10027.0,7919.0,10.0,1905.9032784124288,256698.0,,3.302979686405517,84000010.0,USA,26361.41816703021,,,
Connecticut,US,2020-09-11,41.5978,-72.7554,54326,4480,9142.0,40704.0,9.0,1523.748298524074,1330984.0,,8.246511799138535,84000009.0,USA,37331.74916914122,,,
Colorado,US,2020-09-11,39.0598,-105.3111,60482,1985,6117.0,52360.0,8.0,1049.9178986499817,1087199.0,,3.2830538189275917,84000008.0,USA,18879.125558108582,,,
California,US,2020-09-11,36.1162,-119.6816,754905,14230,,740675.0,6.0,1910.5606890303286,12451660.0,,1.8850053980302157,84000006.0,USA,31513.438259345723,,,
American Samoa,US,2020-09-11,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,,
Arkansas,US,2020-09-11,34.9697,-92.3731,67911,953,61245.0,5713.0,5.0,2250.3449528199976,798358.0,,1.4033072698090148,84000005.0,USA,26454.932129455723,,,
Hawaii,US,2020-09-11,21.0943,-157.4983,10459,96,3176.0,7187.0,15.0,738.6967183474212,246483.0,,0.9178697772253559,84000015.0,USA,17408.565181033315,,,
Nebraska,US,2020-09-11,41.1254,-98.2681,37851,437,28513.0,8901.0,31.0,1956.722676912006,393812.0,,1.154526960978574,84000031.0,USA,20358.269816915563,,,
Iowa,US,2020-09-11,42.0115,-93.2105,73399,1216,52370.0,19813.0,19.0,2326.382615916604,673597.0,,1.6566983201406014,84000019.0,USA,21349.66894553845,,,
New Hampshire,US,2020-09-11,43.4525,-71.5639,7620,434,6870.0,316.0,33.0,560.4132054532176,227291.0,,5.695538057742781,84000033.0,USA,16716.125706124316,,,
Alabama,US,2020-09-11,32.3182,-86.9023,136107,2333,54223.0,80147.0,1.0,2788.044913663262,1010922.0,,1.7066194597046151,84000001.0,USA,20617.65974565512,,,
Nevada,US,2020-09-11,38.3135,-117.0554,72806,1439,1930.0,69437.0,32.0,2363.711448381186,633282.0,,1.9764854544955088,84000032.0,USA,20560.062542286818,,,
Wyoming,US,2020-09-11,42.756,-107.3025,4264,42,3724.0,498.0,56.0,736.7488021784543,86355.0,,0.9849906191369606,84000056.0,USA,14920.718295525427,,,
Wisconsin,US,2020-09-11,44.2685,-89.6165,86250,1197,75878.0,9175.0,55.0,1481.3392474693576,1345659.0,,1.3878260869565218,84000055.0,USA,23111.62307722165,,,
West Virginia,US,2020-09-11,38.4912,-80.9545,12177,264,9062.0,2851.0,54.0,679.4643519755913,471791.0,,2.168021680216802,84000054.0,USA,26325.463257199328,,,
Washington,US,2020-09-11,47.4009,-121.4905,79011,1991,,77020.0,53.0,1037.585163704861,1614748.0,,2.5199022920859124,84000053.0,USA,21205.13052514329,,,
Virginia,US,2020-09-11,37.7693,-78.17,131640,2711,16143.0,112717.0,51.0,1541.4528395988575,1734047.0,,2.0604844532609765,84000051.0,USA,20315.659774174248,,,
Virgin Islands,US,2020-09-11,18.3358,-64.8963,1201,18,1124.0,59.0,78.0,1119.625610620129,18050.0,,1.498751040799334,850.0,VIR,16827.0127158146,,,
Utah,US,2020-09-11,40.15,-111.8624,56675,431,48021.0,8223.0,49.0,1767.8023230497718,707807.0,,0.7604764005293341,84000049.0,USA,22077.86252970251,,,
Texas,US,2020-09-11,31.0545,-97.5635,678829,14234,568067.0,92740.0,48.0,2328.034109396435,5454041.0,,2.1075975432348595,84000048.0,USA,18809.70955840245,,,
Tennessee,US,2020-09-11,35.7478,-86.6923,169859,2025,152674.0,15160.0,47.0,2487.2554133193853,2420379.0,,1.1921652664857325,84000047.0,USA,35441.753277922035,,,
South Dakota,US,2020-09-11,44.2998,-99.4388,16117,177,13425.0,2515.0,46.0,1821.831914896022,160963.0,,1.0982192715765962,84000046.0,USA,18194.92030262508,,,
South Carolina,US,2020-09-11,33.8569,-80.945,129046,3028,51431.0,74587.0,45.0,2506.3734361628944,1044476.0,,2.3464501030640235,84000045.0,USA,20286.1530083046,,,
